Source.Name,Column1,Column2,Date,Likes,Comment,(view source),Post ID,Label,Hate_Label
PostID 04 instagram-comments66806aa918293-C8PJs-Uop7U.xlsx,529,,19-06-2024 16:13,,Sala harami,https://www.instagram.com/p/C8PJs-Uop7U/c/18010634018428608,4,'HSN',
PostID 04 instagram-comments66806aa918293-C8PJs-Uop7U.xlsx,530,,19-06-2024 16:13,,Sala matherch*d,https://www.instagram.com/p/C8PJs-Uop7U/c/18010634018428608,4,'HSN',
PostID 04 instagram-comments66806aa918293-C8PJs-Uop7U.xlsx,531,,19-06-2024 16:13,,तुम हो L****d😂😂😂😂,https://www.instagram.com/p/C8PJs-Uop7U/c/18010634018428608,4,'HS0',
PostID 04 instagram-comments66806aa918293-C8PJs-Uop7U.xlsx,532,,19-06-2024 16:14,,🚩 santani,https://www.instagram.com/p/C8PJs-Uop7U/c/18010634018428608,4,'HS0',
PostID 04 instagram-comments66806aa918293-C8PJs-Uop7U.xlsx,533,,19-06-2024 16:14,,😂😂😂😂😂,https://www.instagram.com/p/C8PJs-Uop7U/c/18010634018428608,4,'HS0',
PostID 04 instagram-comments66806aa918293-C8PJs-Uop7U.xlsx,534,,19-06-2024 16:14,,I proud be indian,https://www.instagram.com/p/C8PJs-Uop7U/c/18010634018428608,4,'HS0',
PostID 04 instagram-comments66806aa918293-C8PJs-Uop7U.xlsx,535,,19-06-2024 16:14,,Ye sb dekh kr Islami logo se vishwas hi uth chuka hain ...,https://www.instagram.com/p/C8PJs-Uop7U/c/18010634018428608,4,'HS0',
PostID 04 instagram-comments66806aa918293-C8PJs-Uop7U.xlsx,536,,19-06-2024 16:14,,😂,https://www.instagram.com/p/C8PJs-Uop7U/c/18010634018428608,4,'HS0',
PostID 04 instagram-comments66806aa918293-C8PJs-Uop7U.xlsx,537,,19-06-2024 16:14,,Yeh kya ho rha h 😂😂,https://www.instagram.com/p/C8PJs-Uop7U/c/18010634018428608,4,'HS0',
PostID 04 instagram-comments66806aa918293-C8PJs-Uop7U.xlsx,538,,19-06-2024 16:15,,Beta MUSLIMS aapni ATTENDANCE lagao...aaj to TUM sabhi ABSENT Q ho 😂😂😂😂,https://www.instagram.com/p/C8PJs-Uop7U/c/18010634018428608,4,'HS0',
PostID 04 instagram-comments66806aa918293-C8PJs-Uop7U.xlsx,539,,19-06-2024 16:15,,Bhai duniya ka DNA 🧬🧬 he khatam ho jayega. Illiterate people.,https://www.instagram.com/p/C8PJs-Uop7U/c/18010634018428608,4,'HS0',
PostID 04 instagram-comments66806aa918293-C8PJs-Uop7U.xlsx,540,,19-06-2024 16:15,,😶👏😂,https://www.instagram.com/p/C8PJs-Uop7U/c/18010634018428608,4,'HS0',
PostID 04 instagram-comments66806aa918293-C8PJs-Uop7U.xlsx,541,,19-06-2024 16:15,,A,https://www.instagram.com/p/C8PJs-Uop7U/c/18010634018428608,4,'HS0',
PostID 04 instagram-comments66806aa918293-C8PJs-Uop7U.xlsx,542,,19-06-2024 16:15,,Hamare yaha toh dur dur tak Gotra bhi miljaye tab bhi sadhi cancel. Proud to be sanatani🚩,https://www.instagram.com/p/C8PJs-Uop7U/c/18010634018428608,4,'HS0',
PostID 04 instagram-comments66806aa918293-C8PJs-Uop7U.xlsx,543,,19-06-2024 16:16,,Koi Mulla ka comment nhi dikh rha ab 😂😂😂,https://www.instagram.com/p/C8PJs-Uop7U/c/18010634018428608,4,'HS1',
PostID 04 instagram-comments66806aa918293-C8PJs-Uop7U.xlsx,544,,19-06-2024 16:16,,"तो तुम्हारे अम्मी को तुम्हारे पापा की जरूरत नहीं पड़ती होगी !,",https://www.instagram.com/p/C8PJs-Uop7U/c/18010634018428608,4,'HS0',
PostID 04 instagram-comments66806aa918293-C8PJs-Uop7U.xlsx,545,,19-06-2024 16:17,,😂😂,https://www.instagram.com/p/C8PJs-Uop7U/c/18010634018428608,4,'HS0',
PostID 04 instagram-comments66806aa918293-C8PJs-Uop7U.xlsx,546,,19-06-2024 16:17,,Madher chod ✅✅✅✅,https://www.instagram.com/p/C8PJs-Uop7U/c/18010634018428608,4,'HSN',
PostID 04 instagram-comments66806aa918293-C8PJs-Uop7U.xlsx,547,,19-06-2024 16:17,,Mullo ko dharti se nasht karna hoga,https://www.instagram.com/p/C8PJs-Uop7U/c/18010634018428608,4,'HS1',
PostID 04 instagram-comments66806aa918293-C8PJs-Uop7U.xlsx,548,,19-06-2024 16:17,1,Gyaan du❌gaandu,https://www.instagram.com/p/C8PJs-Uop7U/c/18010634018428608,4,'HS0',
PostID 04 instagram-comments66806aa918293-C8PJs-Uop7U.xlsx,549,,19-06-2024 16:17,,Bh.e.n....c.h...d😡,https://www.instagram.com/p/C8PJs-Uop7U/c/18010634018428608,4,'HS0',
PostID 04 instagram-comments66806aa918293-C8PJs-Uop7U.xlsx,550,,19-06-2024 16:17,,तुम अपनी मां का काम चलाते थे क्या,https://www.instagram.com/p/C8PJs-Uop7U/c/18010634018428608,4,'HS0',
PostID 04 instagram-comments66806aa918293-C8PJs-Uop7U.xlsx,551,,19-06-2024 16:18,,Yha koi muslim kyo nhi dikh rha,https://www.instagram.com/p/C8PJs-Uop7U/c/18010634018428608,4,'HS0',
PostID 04 instagram-comments66806aa918293-C8PJs-Uop7U.xlsx,552,,19-06-2024 16:18,,Mroge jaldi❌❌❌😡😡😡😡,https://www.instagram.com/p/C8PJs-Uop7U/c/18010634018428608,4,'HS0',
PostID 04 instagram-comments66806aa918293-C8PJs-Uop7U.xlsx,553,,19-06-2024 16:18,,🤣🤣🤣🤣🤣,https://www.instagram.com/p/C8PJs-Uop7U/c/18010634018428608,4,'HS0',
PostID 04 instagram-comments66806aa918293-C8PJs-Uop7U.xlsx,554,,19-06-2024 16:19,1,Jay shree ram 🚩🚩 proud to be hindu🚩🚩,https://www.instagram.com/p/C8PJs-Uop7U/c/18010634018428608,4,'HS0',
PostID 04 instagram-comments66806aa918293-C8PJs-Uop7U.xlsx,555,,19-06-2024 16:19,,Garv se kaho ham hindu hai 🚩🚩🚩🚩🚩Jay maharana Jay Mewar,https://www.instagram.com/p/C8PJs-Uop7U/c/18010634018428608,4,'HS0',
PostID 04 instagram-comments66806aa918293-C8PJs-Uop7U.xlsx,556,,19-06-2024 16:19,,Jay Shri Ram,https://www.instagram.com/p/C8PJs-Uop7U/c/18010634018428608,4,'HS0',
PostID 04 instagram-comments66806aa918293-C8PJs-Uop7U.xlsx,557,,19-06-2024 16:19,,🅱️uslims 🤡,https://www.instagram.com/p/C8PJs-Uop7U/c/18010634018428608,4,'HS0',
PostID 04 instagram-comments66806aa918293-C8PJs-Uop7U.xlsx,558,,19-06-2024 16:19,,Jay siya ram,https://www.instagram.com/p/C8PJs-Uop7U/c/18010634018428608,4,'HS0',
PostID 04 instagram-comments66806aa918293-C8PJs-Uop7U.xlsx,559,,19-06-2024 16:19,,😂😂😂😂😂😂😂😂😂😂😂😂😂,https://www.instagram.com/p/C8PJs-Uop7U/c/18010634018428608,4,'HS0',
PostID 04 instagram-comments66806aa918293-C8PJs-Uop7U.xlsx,560,,19-06-2024 16:20,,"Tere ma se phele tu kar ,mother****",https://www.instagram.com/p/C8PJs-Uop7U/c/18010634018428608,4,'HS0',
PostID 04 instagram-comments66806aa918293-C8PJs-Uop7U.xlsx,561,,19-06-2024 16:20,,Jay Shree Ram 🧡🚩,https://www.instagram.com/p/C8PJs-Uop7U/c/18010634018428608,4,'HS0',
PostID 04 instagram-comments66806aa918293-C8PJs-Uop7U.xlsx,562,,19-06-2024 16:21,,Itna Bhi Sach Nahi Bolna Tha Mulla Ji 😂😂,https://www.instagram.com/p/C8PJs-Uop7U/c/18010634018428608,4,'HS1',
PostID 04 instagram-comments66806aa918293-C8PJs-Uop7U.xlsx,563,,19-06-2024 16:21,,Real Behenchod 😂,https://www.instagram.com/p/C8PJs-Uop7U/c/18010634018428608,4,'HS1',
PostID 04 instagram-comments66806aa918293-C8PJs-Uop7U.xlsx,564,,19-06-2024 16:22,,जय श्री राम 🚩,https://www.instagram.com/p/C8PJs-Uop7U/c/18010634018428608,4,'HS0',
PostID 04 instagram-comments66806aa918293-C8PJs-Uop7U.xlsx,565,,19-06-2024 16:23,,इसीलिए जेल गया ये फ़र्ज़ी मौलाना,https://www.instagram.com/p/C8PJs-Uop7U/c/18010634018428608,4,'HS0',
PostID 04 instagram-comments66806aa918293-C8PJs-Uop7U.xlsx,566,,19-06-2024 16:23,,Kon he ye katela,https://www.instagram.com/p/C8PJs-Uop7U/c/18010634018428608,4,'HS0',
PostID 04 instagram-comments66806aa918293-C8PJs-Uop7U.xlsx,567,,19-06-2024 16:23,,😂😂😂,https://www.instagram.com/p/C8PJs-Uop7U/c/18010634018428608,4,'HS0',
PostID 04 instagram-comments66806aa918293-C8PJs-Uop7U.xlsx,568,,19-06-2024 16:23,,🤣🤣,https://www.instagram.com/p/C8PJs-Uop7U/c/18010634018428608,4,'HS0',
PostID 04 instagram-comments66806aa918293-C8PJs-Uop7U.xlsx,569,,19-06-2024 16:23,,😂😂😂😂,https://www.instagram.com/p/C8PJs-Uop7U/c/18010634018428608,4,'HS0',
PostID 04 instagram-comments66806aa918293-C8PJs-Uop7U.xlsx,570,,19-06-2024 16:24,,😂😂😂😂,https://www.instagram.com/p/C8PJs-Uop7U/c/18010634018428608,4,'HS0',
PostID 04 instagram-comments66806aa918293-C8PJs-Uop7U.xlsx,571,,19-06-2024 16:24,,😂😂😂😂😂😂😡😡😡,https://www.instagram.com/p/C8PJs-Uop7U/c/18010634018428608,4,'HS0',
PostID 04 instagram-comments66806aa918293-C8PJs-Uop7U.xlsx,572,,19-06-2024 16:25,,Proud to be sanatani 🚩 ye log Mr kiun nhi jate jab inki sich hi Mr chuki hai,https://www.instagram.com/p/C8PJs-Uop7U/c/18010634018428608,4,'HS0',
PostID 04 instagram-comments66806aa918293-C8PJs-Uop7U.xlsx,573,,19-06-2024 16:25,1,🚩🚩,https://www.instagram.com/p/C8PJs-Uop7U/c/18010634018428608,4,'HS0',
PostID 04 instagram-comments66806aa918293-C8PJs-Uop7U.xlsx,574,,19-06-2024 16:26,,Amdullaaa amdullllahhhh amdullllahhh !!!,https://www.instagram.com/p/C8PJs-Uop7U/c/18010634018428608,4,'HS0',
PostID 04 instagram-comments66806aa918293-C8PJs-Uop7U.xlsx,575,,19-06-2024 16:26,,Mc katuuue,https://www.instagram.com/p/C8PJs-Uop7U/c/18010634018428608,4,'HS1',
PostID 04 instagram-comments66806aa918293-C8PJs-Uop7U.xlsx,576,,19-06-2024 16:26,,He bhagwan thanks aapne meko Hindu bena diya🚩😂,https://www.instagram.com/p/C8PJs-Uop7U/c/18010634018428608,4,'HS0',
PostID 04 instagram-comments66806aa918293-C8PJs-Uop7U.xlsx,577,,19-06-2024 16:26,,🤣🤣🤣,https://www.instagram.com/p/C8PJs-Uop7U/c/18010634018428608,4,'HS0',
PostID 04 instagram-comments66806aa918293-C8PJs-Uop7U.xlsx,578,,19-06-2024 16:27,,Bahanchor bahanchor bahanchor 😂😂😂,https://www.instagram.com/p/C8PJs-Uop7U/c/18010634018428608,4,'HSN',
PostID 04 instagram-comments66806aa918293-C8PJs-Uop7U.xlsx,579,,19-06-2024 16:27,,Jay shree ram🚩🚩🚩 hindu hai ham 🕉️🕉️🕉️,https://www.instagram.com/p/C8PJs-Uop7U/c/18010634018428608,4,'HS0',
PostID 04 instagram-comments66806aa918293-C8PJs-Uop7U.xlsx,580,,19-06-2024 16:27,,Garv se kaho ham hi du hai,https://www.instagram.com/p/C8PJs-Uop7U/c/18010634018428608,4,'HS0',
PostID 04 instagram-comments66806aa918293-C8PJs-Uop7U.xlsx,581,,19-06-2024 16:27,,🚩🚩,https://www.instagram.com/p/C8PJs-Uop7U/c/18010634018428608,4,'HS0',
PostID 04 instagram-comments66806aa918293-C8PJs-Uop7U.xlsx,582,,19-06-2024 16:28,,Musalman aise hote Hain,https://www.instagram.com/p/C8PJs-Uop7U/c/18010634018428608,4,'HS0',
PostID 04 instagram-comments66806aa918293-C8PJs-Uop7U.xlsx,583,,19-06-2024 16:29,,गर्व है मुझे में हिंदू हू 🚩 जय श्री राम,https://www.instagram.com/p/C8PJs-Uop7U/c/18010634018428608,4,'HS0',
PostID 04 instagram-comments66806aa918293-C8PJs-Uop7U.xlsx,584,,19-06-2024 16:29,,B** C** gali yahi se banaa 😂,https://www.instagram.com/p/C8PJs-Uop7U/c/18010634018428608,4,'HS0',
PostID 04 instagram-comments66806aa918293-C8PJs-Uop7U.xlsx,585,,19-06-2024 16:29,,Har har mahadev ✅jai shree ram ✅ 🚩🚩🚩,https://www.instagram.com/p/C8PJs-Uop7U/c/18010634018428608,4,'HS0',
PostID 04 instagram-comments66806aa918293-C8PJs-Uop7U.xlsx,586,,19-06-2024 16:30,,😂😂😂😂,https://www.instagram.com/p/C8PJs-Uop7U/c/18010634018428608,4,'HS0',
PostID 04 instagram-comments66806aa918293-C8PJs-Uop7U.xlsx,587,,19-06-2024 16:30,,🤓🤓,https://www.instagram.com/p/C8PJs-Uop7U/c/18010634018428608,4,'HS0',
PostID 04 instagram-comments66806aa918293-C8PJs-Uop7U.xlsx,588,,19-06-2024 16:30,,😂😂😂😂😂😂😂,https://www.instagram.com/p/C8PJs-Uop7U/c/18010634018428608,4,'HS0',
PostID 04 instagram-comments66806aa918293-C8PJs-Uop7U.xlsx,589,,19-06-2024 16:30,,Hindu op 🔥,https://www.instagram.com/p/C8PJs-Uop7U/c/18010634018428608,4,'HS0',
PostID 04 instagram-comments66806aa918293-C8PJs-Uop7U.xlsx,590,,19-06-2024 16:31,,Proud to be hindu🚩👏,https://www.instagram.com/p/C8PJs-Uop7U/c/18010634018428608,4,'HS0',
PostID 04 instagram-comments66806aa918293-C8PJs-Uop7U.xlsx,591,,19-06-2024 16:31,,,https://www.instagram.com/p/C8PJs-Uop7U/c/18010634018428608,4,'HS0',
PostID 04 instagram-comments66806aa918293-C8PJs-Uop7U.xlsx,592,,19-06-2024 16:31,,😂,https://www.instagram.com/p/C8PJs-Uop7U/c/18010634018428608,4,'HS0',
PostID 04 instagram-comments66806aa918293-C8PJs-Uop7U.xlsx,593,,19-06-2024 16:32,,😡😡,https://www.instagram.com/p/C8PJs-Uop7U/c/18010634018428608,4,'HS0',
PostID 04 instagram-comments66806aa918293-C8PJs-Uop7U.xlsx,594,,19-06-2024 16:32,,Muslim ❌ Randikhana ✅,https://www.instagram.com/p/C8PJs-Uop7U/c/18010634018428608,4,'HS1',
PostID 04 instagram-comments66806aa918293-C8PJs-Uop7U.xlsx,595,,19-06-2024 16:33,,Yeh kya bol rha haii iska allah ne v apne behen k sath soo ke yeh log peida huye haii😡😡😡,https://www.instagram.com/p/C8PJs-Uop7U/c/18010634018428608,4,'HS1',
PostID 04 instagram-comments66806aa918293-C8PJs-Uop7U.xlsx,596,,19-06-2024 16:34,,Iski baat bhi galat nahi hai. Bs dekhne ka najariya hai apna apna. Nature ne shadi ka koi rule nahi banaya kisi ke sath bhi bachhe paida kar sakte hai.,https://www.instagram.com/p/C8PJs-Uop7U/c/18010634018428608,4,'HS0',
PostID 04 instagram-comments66806aa918293-C8PJs-Uop7U.xlsx,597,,19-06-2024 16:34,,@aneeka_mohammad 😂😂😂😂😂,https://www.instagram.com/p/C8PJs-Uop7U/c/18010634018428608,4,'HS0',
PostID 04 instagram-comments66806aa918293-C8PJs-Uop7U.xlsx,,597-1,19-06-2024 19:44,1,@iram_mhd j’ai rien compris 😂😂😂😂,https://www.instagram.com/p/C8PJs-Uop7U/c/18010634018428608,4,'HS0',
PostID 04 instagram-comments66806aa918293-C8PJs-Uop7U.xlsx,598,,19-06-2024 16:35,,😂😂😂😂😂,https://www.instagram.com/p/C8PJs-Uop7U/c/18010634018428608,4,'HS0',
PostID 04 instagram-comments66806aa918293-C8PJs-Uop7U.xlsx,599,,19-06-2024 16:35,,😂😂😂😂,https://www.instagram.com/p/C8PJs-Uop7U/c/18010634018428608,4,'HS0',
PostID 04 instagram-comments66806aa918293-C8PJs-Uop7U.xlsx,600,,19-06-2024 16:35,,Jai shree ram,https://www.instagram.com/p/C8PJs-Uop7U/c/18010634018428608,4,'HS0',
PostID 04 instagram-comments66806aa918293-C8PJs-Uop7U.xlsx,601,,19-06-2024 16:35,,😡😡😡😡😡😡😡😡✅😡😡😡😡😡,https://www.instagram.com/p/C8PJs-Uop7U/c/18010634018428608,4,'HS0',
PostID 04 instagram-comments66806aa918293-C8PJs-Uop7U.xlsx,602,,19-06-2024 16:35,,🚫🚫🚫🚫🚫😡😡😡😡😡😡😔,https://www.instagram.com/p/C8PJs-Uop7U/c/18010634018428608,4,'HS0',
PostID 04 instagram-comments66806aa918293-C8PJs-Uop7U.xlsx,603,,19-06-2024 16:35,,😂😂😂😂😂🤣🤣🤣🤣,https://www.instagram.com/p/C8PJs-Uop7U/c/18010634018428608,4,'HS0',
PostID 04 instagram-comments66806aa918293-C8PJs-Uop7U.xlsx,604,,19-06-2024 16:36,,😂😂😂😂😂😂😂😂😂😂😂,https://www.instagram.com/p/C8PJs-Uop7U/c/18010634018428608,4,'HS0',
PostID 04 instagram-comments66806aa918293-C8PJs-Uop7U.xlsx,605,,19-06-2024 16:36,,🤣🤣🤣🤣🤣,https://www.instagram.com/p/C8PJs-Uop7U/c/18010634018428608,4,'HS0',
PostID 04 instagram-comments66806aa918293-C8PJs-Uop7U.xlsx,606,,19-06-2024 16:36,,Hindu bhayiyo help chahiye!,https://www.instagram.com/p/C8PJs-Uop7U/c/18010634018428608,4,'HS0',
PostID 04 instagram-comments66806aa918293-C8PJs-Uop7U.xlsx,607,,19-06-2024 16:37,,Bc😂😂😂😂😂😂😂😂😂😂😂😂😂😂,https://www.instagram.com/p/C8PJs-Uop7U/c/18010634018428608,4,'HS0',
PostID 04 instagram-comments66806aa918293-C8PJs-Uop7U.xlsx,608,,19-06-2024 16:37,,Proud to be hindu ✅🚩,https://www.instagram.com/p/C8PJs-Uop7U/c/18010634018428608,4,'HS0',
PostID 04 instagram-comments66806aa918293-C8PJs-Uop7U.xlsx,609,,19-06-2024 16:37,,😂😂😂😂,https://www.instagram.com/p/C8PJs-Uop7U/c/18010634018428608,4,'HS0',
PostID 04 instagram-comments66806aa918293-C8PJs-Uop7U.xlsx,610,,19-06-2024 16:38,,😂😂,https://www.instagram.com/p/C8PJs-Uop7U/c/18010634018428608,4,'HS0',
PostID 04 instagram-comments66806aa918293-C8PJs-Uop7U.xlsx,611,,19-06-2024 16:39,,"ईस,मोलाना,को, ईलाज,की, जरूरत है,उसे, पागल खाने, भेज देना चाहिए",https://www.instagram.com/p/C8PJs-Uop7U/c/18010634018428608,4,'HS0',
PostID 04 instagram-comments66806aa918293-C8PJs-Uop7U.xlsx,612,,19-06-2024 16:39,,Proud to be hindu🕉️,https://www.instagram.com/p/C8PJs-Uop7U/c/18010634018428608,4,'HS0',
PostID 04 instagram-comments66806aa918293-C8PJs-Uop7U.xlsx,613,,19-06-2024 16:39,,Mulla matha,https://www.instagram.com/p/C8PJs-Uop7U/c/18010634018428608,4,'HS1',
PostID 04 instagram-comments66806aa918293-C8PJs-Uop7U.xlsx,614,,19-06-2024 16:39,,Chutiye muslim 😡😂,https://www.instagram.com/p/C8PJs-Uop7U/c/18010634018428608,4,'HS1',
PostID 04 instagram-comments66806aa918293-C8PJs-Uop7U.xlsx,615,,19-06-2024 16:39,,Chup bsdk dhongi maulana,https://www.instagram.com/p/C8PJs-Uop7U/c/18010634018428608,4,'HS1',
PostID 04 instagram-comments66806aa918293-C8PJs-Uop7U.xlsx,616,,19-06-2024 16:39,,Jay shree ram 🚩🚩🚩🚩🚩,https://www.instagram.com/p/C8PJs-Uop7U/c/18010634018428608,4,'HS0',
PostID 04 instagram-comments66806aa918293-C8PJs-Uop7U.xlsx,617,,19-06-2024 16:40,,Mar madarchod ko😂😂😂😂,https://www.instagram.com/p/C8PJs-Uop7U/c/18010634018428608,4,'HS1',
PostID 04 instagram-comments66806aa918293-C8PJs-Uop7U.xlsx,618,,19-06-2024 16:40,,😂😂😂😂😂,https://www.instagram.com/p/C8PJs-Uop7U/c/18010634018428608,4,'HS0',
PostID 04 instagram-comments66806aa918293-C8PJs-Uop7U.xlsx,619,,19-06-2024 16:40,,Proud to bhi hindu 😍,https://www.instagram.com/p/C8PJs-Uop7U/c/18010634018428608,4,'HS0',
PostID 04 instagram-comments66806aa918293-C8PJs-Uop7U.xlsx,620,,19-06-2024 16:41,,😂😂😂,https://www.instagram.com/p/C8PJs-Uop7U/c/18010634018428608,4,'HS0',
PostID 04 instagram-comments66806aa918293-C8PJs-Uop7U.xlsx,621,,19-06-2024 16:41,,😂😂😂😂,https://www.instagram.com/p/C8PJs-Uop7U/c/18010634018428608,4,'HS0',
PostID 04 instagram-comments66806aa918293-C8PJs-Uop7U.xlsx,622,,19-06-2024 16:42,,👏👏👏👏tu to sch me bhnch**** nikla be😂😂😂😂😂😂,https://www.instagram.com/p/C8PJs-Uop7U/c/18010634018428608,4,'HS1',
PostID 04 instagram-comments66806aa918293-C8PJs-Uop7U.xlsx,623,,19-06-2024 16:42,,👏👏👏👏tu to sch me bhnch**** nikla be😂😂😂😂😂😂,https://www.instagram.com/p/C8PJs-Uop7U/c/18010634018428608,4,'HS1',
PostID 04 instagram-comments66806aa918293-C8PJs-Uop7U.xlsx,624,,19-06-2024 16:42,,Pura video nhi bhai cut hai✅,https://www.instagram.com/p/C8PJs-Uop7U/c/18010634018428608,4,'HS0',
PostID 04 instagram-comments66806aa918293-C8PJs-Uop7U.xlsx,625,,19-06-2024 16:42,,Kon kon ladkiya hindu hai sukr ho aap hindu ho 😍🔥❤️,https://www.instagram.com/p/C8PJs-Uop7U/c/18010634018428608,4,'HS0',
PostID 04 instagram-comments66806aa918293-C8PJs-Uop7U.xlsx,626,,19-06-2024 16:43,,@pradeeppzz,https://www.instagram.com/p/C8PJs-Uop7U/c/18010634018428608,4,'HS0',
PostID 04 instagram-comments66806aa918293-C8PJs-Uop7U.xlsx,627,,19-06-2024 16:43,,Relax guys scripted hai,https://www.instagram.com/p/C8PJs-Uop7U/c/18010634018428608,4,'HS0',
PostID 04 instagram-comments66806aa918293-C8PJs-Uop7U.xlsx,628,,19-06-2024 16:43,,ESI liye enhe suar bolte h,https://www.instagram.com/p/C8PJs-Uop7U/c/18010634018428608,4,'HS0',
PostID 04 instagram-comments66806aa918293-C8PJs-Uop7U.xlsx,629,,19-06-2024 16:43,,😂,https://www.instagram.com/p/C8PJs-Uop7U/c/18010634018428608,4,'HS0',
PostID 04 instagram-comments66806aa918293-C8PJs-Uop7U.xlsx,630,,19-06-2024 16:43,,🚩,https://www.instagram.com/p/C8PJs-Uop7U/c/18010634018428608,4,'HS0',
PostID 04 instagram-comments66806aa918293-C8PJs-Uop7U.xlsx,631,,19-06-2024 16:43,,RAMRam🚩🚩,https://www.instagram.com/p/C8PJs-Uop7U/c/18010634018428608,4,'HS0',
PostID 04 instagram-comments66806aa918293-C8PJs-Uop7U.xlsx,632,,19-06-2024 16:43,,Mc wale full video upload kar,https://www.instagram.com/p/C8PJs-Uop7U/c/18010634018428608,4,'HS1',
PostID 04 instagram-comments66806aa918293-C8PJs-Uop7U.xlsx,633,,19-06-2024 16:43,,Satyanash tumhara 😡,https://www.instagram.com/p/C8PJs-Uop7U/c/18010634018428608,4,'HS0',
PostID 04 instagram-comments66806aa918293-C8PJs-Uop7U.xlsx,634,,19-06-2024 16:43,,Proud to be hindu 🚩,https://www.instagram.com/p/C8PJs-Uop7U/c/18010634018428608,4,'HS0',
PostID 04 instagram-comments66806aa918293-C8PJs-Uop7U.xlsx,635,,19-06-2024 16:43,,Perfect example of bahenchod 🤣🤣😂,https://www.instagram.com/p/C8PJs-Uop7U/c/18010634018428608,4,'HS1',
PostID 04 instagram-comments66806aa918293-C8PJs-Uop7U.xlsx,636,,19-06-2024 16:44,,Khne me sarm bhi nhi aa rha hai,https://www.instagram.com/p/C8PJs-Uop7U/c/18010634018428608,4,'HS0',
PostID 04 instagram-comments66806aa918293-C8PJs-Uop7U.xlsx,637,,19-06-2024 16:44,,😂😂😂 BC,https://www.instagram.com/p/C8PJs-Uop7U/c/18010634018428608,4,'HS1',
PostID 04 instagram-comments66806aa918293-C8PJs-Uop7U.xlsx,638,,19-06-2024 16:44,,Tu kar skta hai badwe,https://www.instagram.com/p/C8PJs-Uop7U/c/18010634018428608,4,'HS1',
PostID 04 instagram-comments66806aa918293-C8PJs-Uop7U.xlsx,639,,19-06-2024 16:44,,Bhai ham hindu hi theek hai garv se kaho ham hindu hai 🚩🚩,https://www.instagram.com/p/C8PJs-Uop7U/c/18010634018428608,4,'HS0',
PostID 04 instagram-comments66806aa918293-C8PJs-Uop7U.xlsx,640,,19-06-2024 16:45,,Jay shree Ram 🚩🚩🚩🚩🚩,https://www.instagram.com/p/C8PJs-Uop7U/c/18010634018428608,4,'HS0',
PostID 04 instagram-comments66806aa918293-C8PJs-Uop7U.xlsx,641,,19-06-2024 16:45,,🤣🤣,https://www.instagram.com/p/C8PJs-Uop7U/c/18010634018428608,4,'HS0',
PostID 04 instagram-comments66806aa918293-C8PJs-Uop7U.xlsx,642,,19-06-2024 16:45,,Teai ma ka,https://www.instagram.com/p/C8PJs-Uop7U/c/18010634018428608,4,'HS0',
PostID 04 instagram-comments66806aa918293-C8PJs-Uop7U.xlsx,643,,19-06-2024 16:45,,😡😡,https://www.instagram.com/p/C8PJs-Uop7U/c/18010634018428608,4,'HS0',
PostID 04 instagram-comments66806aa918293-C8PJs-Uop7U.xlsx,644,,19-06-2024 16:45,,😂😂😂,https://www.instagram.com/p/C8PJs-Uop7U/c/18010634018428608,4,'HS0',
PostID 04 instagram-comments66806aa918293-C8PJs-Uop7U.xlsx,645,,19-06-2024 16:46,,🤣🤣🤣🤣🤣🤣🤣🤣,https://www.instagram.com/p/C8PJs-Uop7U/c/18010634018428608,4,'HS0',
PostID 04 instagram-comments66806aa918293-C8PJs-Uop7U.xlsx,646,,19-06-2024 16:46,,😂😂😂,https://www.instagram.com/p/C8PJs-Uop7U/c/18010634018428608,4,'HS0',
PostID 04 instagram-comments66806aa918293-C8PJs-Uop7U.xlsx,647,,19-06-2024 16:46,,Muje proud he ki Mee Hindu hu 🙏🙏,https://www.instagram.com/p/C8PJs-Uop7U/c/18010634018428608,4,'HS0',
PostID 04 instagram-comments66806aa918293-C8PJs-Uop7U.xlsx,648,,19-06-2024 16:46,,😂😂😂😂,https://www.instagram.com/p/C8PJs-Uop7U/c/18010634018428608,4,'HS0',
PostID 04 instagram-comments66806aa918293-C8PJs-Uop7U.xlsx,649,,19-06-2024 16:46,,Iski lulli poori kaat deni chahiye thee !!!,https://www.instagram.com/p/C8PJs-Uop7U/c/18010634018428608,4,'HS1',
PostID 04 instagram-comments66806aa918293-C8PJs-Uop7U.xlsx,650,,19-06-2024 16:46,,😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂,https://www.instagram.com/p/C8PJs-Uop7U/c/18010634018428608,4,'HS0',
PostID 04 instagram-comments66806aa918293-C8PJs-Uop7U.xlsx,651,,19-06-2024 16:47,,Jay Jay Shree Ram ♈♈♈♈♈♈♈♈♈🚩🚩🚩🚩🚩🚩🚩🚩🙏🙏🙏🙏🙏🙏🏹🏹🏹🏹🏹🏹🏹,https://www.instagram.com/p/C8PJs-Uop7U/c/18010634018428608,4,'HS0',
PostID 04 instagram-comments66806aa918293-C8PJs-Uop7U.xlsx,652,,19-06-2024 16:47,,Kya bahan ki chudai ke 😡😡,https://www.instagram.com/p/C8PJs-Uop7U/c/18010634018428608,4,'HS1',
